"visitor","day_pass","season_ticket","domestic","state","country","gender","age","maine_res","stay_four","payment_method","ice_cream_purch","ice_cream_flavor","sky_chair","ferris_wheel","lobster_claw","lobster_junior","merch_spend","lobsterama_spend"
252,1,"No",0,"NaN","BRA",1,40,"No",1,0,0,"None",0,0,0,1,65.2502576128366,23.14
253,1,"No",1,"NH","USA",1,34,"No",0,0,0,"None",1,1,0,0,41.7196075333409,7.44
254,0,"Yes",1,"NH","USA",1,30,"No",1,0,1,"Chocolate",0,0,0,1,21.4105611441108,16.08
255,1,"No",1,"NY","USA",1,43,"No",0,0,0,"None",0,1,0,0,33.2502836478364,8.67
256,1,"No",1,"MA","USA",0,39,"No",1,0,0,"None",1,1,0,0,36.7415782855446,17.63
257,1,"No",0,"NaN","IND",1,41,"No",0,0,1,"Vanilla",1,1,0,0,67.7585357396117,19.13
258,0,"Yes",1,"MA","USA",0,39,"No",0,0,0,"None",1,0,0,0,38.5318658418643,50.62
259,1,"No",0,"NaN","CAN",0,32,"No",1,0,0,"None",1,1,0,1,52.4501319532546,30.72
260,1,"No",1,"MA","USA",1,37,"No",1,1,1,"Chocolate",0,1,0,1,22.3580870144374,22.15
261,1,"No",0,"NaN","CAN",1,36,"No",1,1,0,"None",1,1,0,0,60.1791554866725,24.59
262,1,"No",1,"VT","USA",1,44,"No",0,0,1,"Chocolate",0,0,0,0,42.4716177077645,16.23
263,0,"Yes",1,"MA","USA",0,31,"No",0,0,0,"None",1,1,0,0,41.1889029800911,20.42
264,1,"No",1,"MA","USA",1,39,"No",0,0,1,"Chocolate",1,1,0,0,33.9916397996796,25.33
265,1,"No",0,"NaN","NaN",1,30,"No",0,0,0,"None",0,1,1,0,56.1804377408968,22.55
266,1,"No",1,"NH","USA",0,29,"No",1,0,0,"None",0,1,1,1,40.479847353996,33.11
267,1,"No",1,"ME","USA",1,41,"Yes",0,0,1,"Vanilla",0,1,0,0,34.3805565453021,23.85
268,1,"No",1,"MA","USA",1,44,"No",0,1,0,"None",1,1,1,1,56.4316738592204,30.14
269,0,"Yes",1,"ME","USA",1,37,"Yes",1,0,1,"Vanilla",1,1,0,1,36.1987998653332,40.68
270,0,"Yes",1,"Other","USA",0,42,"No",0,0,0,"None",1,0,0,0,37.8999076905348,29.6
271,1,"No",1,"NY","USA",1,29,"No",1,0,0,"None",0,1,0,0,50.9702364092424,2.48
272,0,"Yes",1,"NH","USA",1,39,"No",1,1,1,"Chocolate",0,1,0,0,50.1688691530968,27.78
273,0,"Yes",1,"NY","USA",1,29,"No",0,1,1,"Vanilla",0,0,0,0,32.1603017843436,25.96
274,1,"No",1,"VT","USA",0,39,"No",0,0,0,"None",1,0,0,0,21.7720306131654,41.16
275,0,"Yes",1,"NY","USA",0,34,"No",0,1,0,"None",0,0,1,0,27.1418337077139,28.67
276,0,"Yes",1,"MA","USA",0,44,"No",1,0,1,"Chocolate",0,0,1,1,42.399820584459,27.1
277,0,"Yes",1,"Other","USA",1,42,"No",1,0,0,"None",0,0,0,0,40.7921756841787,29.33
278,0,"Yes",1,"NY","USA",1,48,"No",1,0,0,"None",0,1,0,0,43.7596710025667,52.25
279,0,"Yes",1,"ME","USA",1,37,"Yes",0,0,0,"None",1,1,0,0,38.5602920904055,23.07
280,1,"No",1,"MA","USA",1,40,"No",0,0,1,"Chocolate",1,0,0,0,21.3878798593764,23.77
281,1,"No",1,"MA","USA",1,39,"No",1,0,0,"None",1,1,1,0,38.7281969535095,19.55
282,1,"No",0,"NaN","IND",1,35,"No",1,0,0,"None",1,1,0,0,53.8592089724075,26.47
283,1,"No",1,"ME","USA",0,39,"Yes",1,1,0,"None",1,0,0,1,37.9486558720583,26.18
284,1,"No",1,"ME","USA",0,32,"Yes",0,1,1,"Chocolate",0,0,1,1,33.2708935827548,25.5
285,0,"Yes",1,"NH","USA",0,30,"No",0,0,0,"None",1,1,1,1,43.0681103631302,39.71
286,1,"No",1,"VT","USA",1,41,"No",0,0,1,"Chocolate",0,0,0,0,38.4697276763135,62
287,1,"No",1,"MA","USA",0,40,"No",1,0,0,"None",0,0,0,0,40.9482488750987,38.26
288,0,"Yes",1,"ME","USA",0,42,"Yes",0,0,0,"None",0,1,0,0,29.4491744771176,36.69
289,1,"No",1,"NH","USA",1,40,"No",0,0,1,"Vanilla",1,1,0,1,35.258328859576,22.59
290,0,"Yes",1,"NH","USA",1,36,"No",0,0,1,"Chocolate",0,1,1,0,32.8605181074555,30.05
291,1,"No",0,"NaN","CAN",1,26,"No",1,0,0,"None",1,1,0,1,57.3308087190187,26.25
292,0,"Yes",1,"NH","USA",1,40,"No",1,0,0,"None",0,0,0,1,38.6977869094803,31.84
293,1,"No",1,"ME","USA",0,27,"Yes",1,0,0,"None",0,1,1,1,49.5510294940059,36.14
294,0,"Yes",1,"Other","USA",0,31,"No",0,1,0,"None",1,0,0,1,39.9796772137236,21.41
295,0,"Yes",1,"NH","USA",0,32,"No",1,0,1,"Vanilla",0,0,1,1,31.2593553098249,9.48
296,0,"Yes",1,"NY","USA",1,42,"No",1,0,1,"Chocolate",0,0,0,0,44.3792346594968,49.49
297,1,"No",0,"NaN","UK",0,40,"No",1,1,1,"Vanilla",1,1,1,0,62.8504233613373,28.82
298,0,"Yes",1,"ME","USA",1,43,"Yes",1,1,1,"Chocolate",0,1,0,1,32.850609134373,23.7
299,1,"No",1,"VT","USA",0,44,"No",1,1,0,"None",0,0,0,0,22.7890293267502,8.04
300,0,"Yes",1,"MA","USA",0,39,"No",1,0,0,"None",1,0,0,0,36.960630010282,19.58
301,0,"Yes",1,"VT","USA",0,45,"No",0,0,1,"Vanilla",1,0,0,0,48.9896758380154,33.29
302,0,"Yes",1,"MA","USA",1,35,"No",0,0,0,"None",1,1,0,1,32.1905762610565,20.29
303,0,"Yes",1,"Other","USA",1,44,"No",0,0,0,"None",0,0,0,0,45.0615078903293,31.7
304,1,"No",1,"ME","USA",1,31,"Yes",0,1,1,"Chocolate",1,0,0,1,47.5508960709528,41.32
305,1,"No",1,"MA","USA",1,45,"No",0,0,0,"None",1,0,1,0,23.4480892361118,27.36
306,0,"Yes",1,"NY","USA",1,33,"No",1,1,0,"None",0,0,0,1,43.8709687819939,21.6
307,0,"Yes",1,"ME","USA",0,27,"Yes",1,0,1,"Vanilla",1,1,0,0,34.7210911858286,18.63
308,1,"No",1,"MA","USA",0,35,"No",1,0,1,"Chocolate",1,0,0,0,34.390992621677,57.25
309,0,"Yes",1,"MA","USA",0,47,"No",1,0,1,"Vanilla",0,1,0,1,35.2211964258144,40.3
310,0,"Yes",1,"MA","USA",1,23,"No",0,0,0,"None",0,0,0,1,56.498897945455,46.14
311,0,"Yes",1,"MA","USA",1,44,"No",0,0,0,"None",1,1,0,0,27.7597488649798,16.14
312,1,"No",0,"NaN","BRA",1,28,"No",1,1,0,"None",0,1,1,0,61.4086056765039,33.95
313,0,"Yes",1,"RI","USA",1,37,"No",1,1,0,"None",0,1,1,0,33.3383019596925,11.12
314,0,"Yes",1,"NY","USA",1,31,"No",0,0,1,"Chocolate",1,1,0,1,35.8307415691469,19.48
315,1,"No",1,"MA","USA",1,34,"No",1,0,1,"Vanilla",0,0,1,0,35.4388079450714,28.95
316,1,"No",1,"MA","USA",1,34,"No",1,0,0,"None",0,0,0,1,50.2198168655968,38.82
317,0,"Yes",1,"ME","USA",1,38,"Yes",0,0,0,"None",0,1,0,0,34.492222460791,25.4
318,1,"No",1,"VT","USA",0,32,"No",0,1,1,"Chocolate",0,0,0,1,18.4210428902986,32.73
319,1,"No",1,"VT","USA",1,56,"No",1,1,0,"None",1,1,0,1,36.6685353731265,10.51
320,0,"Yes",1,"ME","USA",0,55,"Yes",1,0,0,"None",1,1,1,0,44.7079728130896,13.47
321,0,"Yes",1,"NY","USA",0,35,"No",1,0,0,"None",1,0,0,0,41.6581343940356,10.79
322,1,"No",1,"ME","USA",1,31,"Yes",0,0,0,"None",0,0,0,0,58.6079730052532,4.21
323,1,"No",1,"VT","USA",0,35,"No",1,1,1,"Vanilla",1,1,1,1,37.9112181408072,46.04
324,1,"No",1,"NY","USA",1,39,"No",1,0,1,"Chocolate",1,1,1,0,27.1189310676168,36.7
325,1,"No",1,"Other","USA",1,44,"No",0,0,1,"Vanilla",0,1,0,0,44.2607834219171,34.36
326,0,"Yes",1,"NY","USA",0,39,"No",0,0,1,"Chocolate",1,0,0,0,34.288149343751,44.83
327,1,"No",0,"NaN","BRA",0,47,"No",1,0,0,"None",1,1,1,0,47.8704800905308,31.25
328,1,"No",1,"NY","USA",1,52,"No",1,1,1,"Chocolate",0,0,0,0,48.5196533479075,38.54
329,1,"No",1,"NY","USA",0,43,"No",1,1,0,"None",1,1,1,1,23.9379533950972,37.89
330,1,"No",1,"NY","USA",1,32,"No",1,0,0,"None",1,0,1,1,36.0704450332643,37.74
331,1,"No",0,"NaN","NaN",0,35,"No",1,0,0,"None",1,0,0,1,48.2791833541859,29.09
332,1,"No",1,"NY","USA",1,44,"No",1,0,1,"Chocolate",0,1,1,0,36.7495759200634,12.73
333,0,"Yes",1,"NY","USA",1,40,"No",1,0,0,"None",1,0,0,1,24.2801866362819,2.7
334,0,"Yes",1,"NH","USA",1,35,"No",1,0,0,"None",0,0,0,1,48.1120923244474,46.22
335,1,"No",1,"NH","USA",0,34,"No",0,1,1,"Vanilla",0,1,0,1,22.3795072261959,34.65
336,1,"No",1,"NY","USA",1,39,"No",1,0,1,"Chocolate",0,0,0,1,25.218753260518,38.46
337,1,"No",1,"RI","USA",0,31,"No",1,0,1,"Vanilla",0,0,1,1,43.5401993992434,52.41
338,1,"No",1,"MA","USA",0,42,"No",1,0,0,"None",1,0,1,1,42.3920111819277,25.34
339,1,"No",1,"MA","USA",1,31,"No",1,0,1,"Vanilla",0,0,0,0,36.2698227674664,30.25
340,0,"Yes",1,"ME","USA",0,30,"Yes",1,0,0,"None",1,1,1,0,41.5180599435643,25.87
341,0,"Yes",1,"ME","USA",0,36,"Yes",1,0,0,"None",1,0,0,1,39.57996942462,33.21
342,1,"No",0,"NaN","CAN",1,27,"No",1,0,1,"Chocolate",1,1,0,0,48.3596534508134,31.05
343,1,"No",1,"NY","USA",0,32,"No",0,1,0,"None",0,0,0,1,56.5598835606479,23.06
344,0,"Yes",1,"NY","USA",0,35,"No",1,0,0,"None",1,1,1,1,42.2500992967481,11.41
345,1,"No",1,"NY","USA",0,40,"No",1,0,1,"Vanilla",0,0,1,0,49.2513218873732,50.02
346,0,"Yes",1,"NH","USA",1,41,"No",0,0,0,"None",1,0,0,1,42.4789865139039,21.86
347,1,"No",1,"NY","USA",1,37,"No",0,0,0,"None",0,0,0,0,32.8806872995605,48.82
348,1,"No",1,"Other","USA",1,33,"No",0,0,1,"Chocolate",1,1,0,0,53.8517442112992,16.91
349,1,"No",0,"NaN","MEX",0,24,"No",1,0,0,"None",1,1,0,0,63.0283004439387,30.17
350,0,"Yes",1,"ME","USA",0,35,"Yes",0,0,0,"None",1,0,0,0,35.9717972072371,29.21
351,1,"No",1,"ME","USA",1,36,"Yes",1,0,0,"None",1,0,1,1,46.7607896531074,29.08
352,0,"Yes",1,"MA","USA",0,33,"No",0,0,0,"None",1,0,0,1,38.0981581919564,29.84
353,1,"No",1,"ME","USA",0,28,"Yes",0,1,1,"Vanilla",1,1,0,0,30.9106107180564,36.06
354,1,"No",0,"NaN","CHN",1,46,"No",1,0,0,"None",0,1,1,0,62.257719590551,33.4
355,1,"No",1,"VT","USA",0,34,"No",0,0,0,"None",0,0,0,0,29.6586399720163,33.17
356,0,"Yes",1,"ME","USA",1,39,"Yes",0,0,0,"None",0,0,0,0,43.8108178364702,21.33
357,1,"No",1,"VT","USA",0,33,"No",1,0,1,"Vanilla",0,0,1,0,42.7705146426138,22.04
358,0,"Yes",1,"MA","USA",0,41,"No",1,1,0,"None",1,0,0,1,38.2793076188981,41.82
359,1,"No",1,"MA","USA",0,43,"No",1,0,1,"Vanilla",0,0,0,1,58.4485430949541,38.96
360,1,"No",1,"NH","USA",1,39,"No",0,0,0,"None",0,1,0,1,27.5185761828572,24.01
361,1,"No",1,"Other","USA",1,36,"No",0,0,0,"None",0,1,0,0,38.449218690388,45.92
362,0,"Yes",1,"MA","USA",0,41,"No",1,0,0,"None",1,0,0,1,46.0105756514185,23.47
363,0,"Yes",1,"MA","USA",0,33,"No",1,0,1,"Vanilla",0,1,0,0,45.4179460304079,34.68
364,1,"No",1,"MA","USA",0,27,"No",0,0,0,"None",1,0,1,0,40.9498698784911,54.09
365,1,"No",1,"ME","USA",0,46,"Yes",1,0,0,"None",1,1,0,1,33.958811644306,16.51
366,1,"No",0,"NaN","CAN",0,39,"No",1,0,0,"None",1,0,0,0,65.9600530960612,23.71
367,1,"No",1,"MA","USA",0,42,"No",1,0,0,"None",0,0,0,1,30.1885968676125,31.99
368,1,"No",1,"VT","USA",0,41,"No",1,0,0,"None",1,1,0,0,36.0892444682238,16.76
369,0,"Yes",1,"ME","USA",1,36,"Yes",0,1,1,"Vanilla",1,0,0,0,30.6483474062939,23.24
370,1,"No",0,"NaN","CHN",0,39,"No",1,0,1,"Chocolate",0,1,0,1,67.6891448702543,36.54
371,0,"Yes",1,"ME","USA",1,35,"Yes",0,0,0,"None",0,1,1,1,42.8409690429749,43.48
372,0,"Yes",1,"NH","USA",0,39,"No",1,0,0,"None",1,0,1,1,43.7199434812471,34.9
373,1,"No",1,"MA","USA",1,21,"No",0,0,0,"None",0,0,0,1,39.9813776609558,46.98
374,0,"Yes",1,"MA","USA",1,35,"No",1,0,1,"Chocolate",0,0,0,1,31.3619976139172,11.84
375,0,"Yes",1,"NY","USA",1,27,"No",0,0,1,"Vanilla",1,1,0,0,44.9807676288401,33.66
376,1,"No",1,"MA","USA",1,28,"No",0,0,0,"None",0,1,0,0,31.3002833360751,33.91
377,0,"Yes",1,"NH","USA",1,32,"No",0,0,0,"None",1,0,0,0,29.2792385161223,18.02
378,0,"Yes",1,"Other","USA",0,42,"No",0,0,0,"None",1,0,0,0,40.4098583049904,33.53
379,0,"Yes",1,"NH","USA",0,35,"No",1,0,0,"None",1,1,0,1,31.8379943696216,27.21
380,0,"Yes",1,"VT","USA",0,32,"No",0,0,0,"None",1,0,1,1,35.2477970223387,22.06
381,1,"No",1,"Other","USA",1,45,"No",1,0,0,"None",0,0,0,1,46.360045832079,10.83
382,0,"Yes",1,"VT","USA",0,36,"No",0,0,0,"None",1,0,0,1,30.6406328251275,17.58
383,0,"Yes",1,"ME","USA",0,30,"Yes",1,0,0,"None",0,0,0,0,56.5121622368711,46.36
384,1,"No",1,"Other","USA",0,29,"No",1,0,0,"None",0,0,0,0,51.3409831823623,15.89
385,1,"No",1,"ME","USA",0,39,"Yes",0,0,0,"None",0,0,0,1,32.8395168326809,36.19
386,1,"No",1,"MA","USA",0,26,"No",0,0,0,"None",0,0,0,0,40.7978715656342,34.36
387,1,"No",0,"NaN","UK",0,25,"No",1,0,0,"None",1,1,1,1,55.8598249548072,32.53
388,0,"Yes",1,"MA","USA",0,39,"No",1,1,0,"None",0,1,0,0,37.5478817502093,28.14
389,0,"Yes",1,"VT","USA",0,35,"No",0,0,1,"Vanilla",0,1,0,0,39.2900527259571,34.1
390,1,"No",0,"NaN","CAN",0,28,"No",0,1,0,"None",0,1,0,1,57.5693900512516,37.12
391,1,"No",1,"NY","USA",1,24,"No",1,0,0,"None",1,1,0,1,46.51029061548,20.32
392,0,"Yes",1,"MA","USA",0,45,"No",1,0,1,"Chocolate",1,0,1,1,38.7108069823465,33.24
393,0,"Yes",1,"ME","USA",1,34,"Yes",0,0,0,"None",0,0,1,0,45.8303209139797,26.35
394,1,"No",0,"NaN","GER",0,18,"No",1,0,0,"None",0,0,0,0,64.7422306814114,33.21
395,1,"No",1,"Other","USA",1,38,"No",0,0,0,"None",0,0,1,0,40.8914359414771,31.94
396,0,"Yes",1,"Other","USA",1,20,"No",0,0,0,"None",0,1,1,1,37.7183719101846,25.34
397,1,"No",0,"NaN","CHN",0,31,"No",1,0,0,"None",1,1,0,1,50.2786056007699,31.65
398,1,"No",1,"MA","USA",1,39,"No",1,1,0,"None",0,1,0,1,26.7619690560482,30.57
399,1,"No",1,"MA","USA",1,32,"No",1,0,0,"None",1,0,1,1,39.5678522046041,25.15
400,1,"No",1,"MA","USA",0,33,"No",1,0,0,"None",1,1,0,1,34.0481759480638,17.36
401,1,"No",1,"NH","USA",0,25,"No",0,0,1,"Vanilla",1,0,0,1,32.7494948768679,21.12
402,1,"No",1,"RI","USA",0,43,"No",1,0,0,"None",0,0,0,1,48.8305336931099,48.87
403,1,"No",1,"MA","USA",1,43,"No",0,1,0,"None",1,0,1,0,47.0989969020543,27.39
404,1,"No",1,"ME","USA",1,29,"Yes",1,0,1,"Chocolate",0,1,0,0,43.2922170907284,42.78
405,0,"Yes",1,"MA","USA",1,37,"No",1,1,0,"None",0,1,0,1,43.9904630778758,12.15
406,0,"Yes",1,"ME","USA",1,51,"Yes",0,0,0,"None",1,1,0,0,33.0818215543935,18.88
407,0,"Yes",1,"NY","USA",1,34,"No",1,0,1,"Vanilla",0,1,0,0,34.0121288396433,51.5
408,1,"No",1,"Other","USA",0,38,"No",1,0,1,"Chocolate",1,1,1,1,26.5499818018137,20.24
409,1,"No",1,"ME","USA",0,37,"Yes",0,0,0,"None",1,0,1,1,23.0702550565945,33.59
410,1,"No",1,"ME","USA",1,33,"Yes",0,0,1,"Chocolate",1,0,0,0,43.3602024596858,12.95
411,1,"No",0,"NaN","CAN",1,40,"No",0,0,0,"None",1,1,0,0,61.241759916545,31.89
412,1,"No",1,"ME","USA",0,45,"Yes",0,1,1,"Chocolate",0,0,0,0,49.6904236878337,29.29
413,1,"No",1,"ME","USA",0,39,"Yes",0,0,1,"Vanilla",0,0,1,0,29.7278118213614,8.31
414,0,"Yes",1,"NH","USA",1,31,"No",1,1,0,"None",0,0,0,0,34.0686938820684,33.26
415,0,"Yes",1,"NY","USA",1,36,"No",0,0,1,"Vanilla",0,0,0,0,34.0887542205372,4.53
416,0,"Yes",1,"MA","USA",1,37,"No",1,0,0,"None",0,1,0,0,54.7007801919074,23.79
417,1,"No",1,"Other","USA",0,37,"No",1,0,0,"None",1,0,0,1,24.7819797046367,17.88
418,1,"No",1,"NY","USA",0,43,"No",1,0,0,"None",1,0,1,0,47.1107827083151,23.3
419,1,"No",0,"NaN","ROK",0,36,"No",1,1,0,"None",1,0,0,0,56.409807039651,42.38
420,0,"Yes",1,"ME","USA",0,44,"Yes",0,0,1,"Chocolate",0,1,1,0,44.5407264944904,44.82
421,1,"No",0,"NaN","IND",1,47,"No",1,0,1,"Vanilla",1,1,0,0,42.349667802626,37.04
422,0,"Yes",1,"MA","USA",1,45,"No",1,0,1,"Chocolate",0,0,1,0,34.2881981709636,39.29
423,0,"Yes",1,"RI","USA",1,39,"No",1,0,0,"None",0,0,0,1,25.6287436358652,33.51
424,0,"Yes",1,"ME","USA",1,34,"Yes",0,0,0,"None",1,0,0,0,43.7219318265178,28.95
425,0,"Yes",1,"NH","USA",1,39,"No",0,0,0,"None",0,1,0,1,37.8987988749044,22.46
426,0,"Yes",1,"Other","USA",0,31,"No",1,0,0,"None",0,0,0,1,34.6990858705489,27.98
427,1,"No",1,"MA","USA",0,37,"No",0,0,0,"None",1,1,0,0,39.3892617521577,32.25
428,1,"No",1,"ME","USA",1,31,"Yes",0,0,0,"None",0,1,0,1,35.6114507877951,37.46
429,0,"Yes",1,"NY","USA",0,34,"No",0,0,1,"Vanilla",1,0,0,1,26.3300537456568,40.22
430,1,"No",1,"Other","USA",1,40,"No",1,0,1,"Chocolate",1,0,1,0,48.3603789503318,26.8
431,1,"No",1,"NY","USA",1,39,"No",1,0,0,"None",0,1,0,1,42.8300732751093,26.71
432,0,"Yes",1,"ME","USA",1,32,"Yes",1,0,0,"None",1,0,0,0,37.1104501929046,27.82
433,1,"No",1,"VT","USA",0,41,"No",1,1,1,"Vanilla",0,0,0,1,40.6304631866027,22.52
434,1,"No",1,"MA","USA",0,39,"No",1,0,0,"None",1,1,0,1,26.2808895556613,26.65
435,0,"Yes",1,"NY","USA",0,40,"No",1,1,1,"Vanilla",0,1,0,1,41.4085721525807,27.73
436,0,"Yes",1,"MA","USA",0,29,"No",1,0,0,"None",1,1,0,1,32.6508140454159,42.44
437,0,"Yes",1,"ME","USA",1,33,"Yes",0,0,0,"None",0,0,0,0,39.0195150369825,11.01
438,1,"No",0,"NaN","NaN",1,29,"No",1,0,0,"None",1,1,0,1,64.4109479216512,25.68
439,1,"No",1,"MA","USA",0,37,"No",0,1,0,"None",0,0,0,0,43.0608909263197,37.06
440,1,"No",0,"NaN","UK",0,35,"No",1,1,0,"None",0,0,1,1,53.2707566166133,25.12
441,0,"Yes",1,"Other","USA",1,28,"No",1,0,0,"None",1,0,0,0,30.6519216899117,38.4
442,1,"No",0,"NaN","CHN",0,31,"No",1,0,0,"None",0,1,1,1,50.281147896321,34.33
443,1,"No",0,"NaN","FRA",0,38,"No",1,0,0,"None",0,0,0,1,56.3377709923866,24.18
444,1,"No",0,"NaN","CAN",0,34,"No",1,0,1,"Chocolate",0,1,1,1,58.3087906444125,28.14
445,1,"No",1,"RI","USA",0,33,"No",0,0,1,"Vanilla",1,0,0,0,30.4785861620597,20.49
446,0,"Yes",1,"NH","USA",0,47,"No",0,0,1,"Chocolate",0,1,1,0,33.9596528666957,35.74
447,1,"No",1,"VT","USA",0,34,"No",1,0,0,"None",1,1,0,1,31.5809157018363,22.65
448,0,"Yes",1,"ME","USA",0,38,"Yes",1,0,1,"Chocolate",0,0,0,0,40.3581173870024,20.46
449,1,"No",1,"ME","USA",1,42,"Yes",0,1,0,"None",0,0,0,0,29.3320858932547,14
450,1,"No",1,"ME","USA",0,40,"Yes",0,1,0,"None",0,1,0,0,40.6989555743779,17.92
451,1,"No",0,"NaN","CAN",0,20,"No",1,0,0,"None",1,1,0,0,58.0791794585196,33.36
452,0,"Yes",1,"MA","USA",0,22,"No",0,0,0,"None",1,0,0,1,54.7187251496868,14.11
453,0,"Yes",1,"NY","USA",0,44,"No",0,1,0,"None",1,0,0,1,42.0785651890937,9.65
454,1,"No",1,"NY","USA",0,41,"No",1,0,0,"None",1,1,0,1,27.9815568259079,20.53
455,0,"Yes",1,"ME","USA",0,37,"Yes",0,0,0,"None",0,0,1,0,29.46819514187,31.31
456,0,"Yes",1,"Other","USA",0,33,"No",0,1,0,"None",0,0,1,1,48.9888160962092,28.41
457,1,"No",1,"ME","USA",0,33,"Yes",1,0,0,"None",0,0,1,0,21.4716573266013,20.24
458,1,"No",1,"NY","USA",1,38,"No",0,0,0,"None",1,0,1,0,59.6422907967683,30.03
459,1,"No",1,"ME","USA",1,42,"Yes",1,0,0,"None",0,0,0,1,36.3785410602714,40.24
460,0,"Yes",1,"ME","USA",1,40,"Yes",0,0,0,"None",0,1,0,0,41.6321381475662,25.19
461,1,"No",1,"NY","USA",1,44,"No",1,0,0,"None",1,0,0,1,42.010415181148,-9.01
462,1,"No",0,"NaN","CHN",0,40,"No",1,0,1,"Chocolate",1,1,0,0,57.6913784205067,31.35
463,0,"Yes",1,"ME","USA",1,32,"Yes",1,0,0,"None",0,0,0,1,43.6315977700485,34.31
464,0,"Yes",1,"NY","USA",1,33,"No",1,0,0,"None",1,0,0,0,46.34147274032,22.99
465,1,"No",1,"NY","USA",1,33,"No",1,0,1,"Vanilla",1,1,0,0,32.4310293400263,37.91
466,1,"No",1,"ME","USA",1,37,"Yes",1,0,1,"Chocolate",1,1,0,0,52.4119923753769,27.93
467,1,"No",0,"NaN","IND",1,32,"No",1,0,0,"None",1,1,0,0,74.7813883461581,27.76
468,0,"Yes",1,"NY","USA",1,24,"No",0,0,0,"None",0,1,0,0,36.0513094033151,46.13
469,1,"No",1,"ME","USA",0,29,"Yes",0,0,0,"None",0,0,1,1,37.7120004608226,37.74
470,1,"No",1,"MA","USA",0,39,"No",1,0,0,"None",0,1,0,0,41.9996585623509,25.53
471,1,"No",1,"MA","USA",0,35,"No",1,0,0,"None",0,0,1,0,58.1917037856516,28.06
472,1,"No",0,"NaN","JPN",0,38,"No",1,0,1,"Chocolate",1,1,0,1,52.6806260418708,23.84
473,0,"Yes",1,"NY","USA",0,38,"No",1,1,0,"None",1,1,0,1,38.6713609326451,23.86
474,0,"Yes",1,"Other","USA",1,35,"No",0,0,1,"Chocolate",1,0,0,0,43.1679637614212,39.56
475,0,"Yes",1,"NY","USA",1,38,"No",0,0,1,"Vanilla",1,0,1,0,50.3720850378227,58.98
476,1,"No",1,"MA","USA",0,31,"No",1,0,0,"None",1,0,0,0,39.5304395526862,28.55
477,1,"No",1,"NH","USA",0,36,"No",1,0,0,"None",1,0,0,0,51.3284907198025,18.06
478,0,"Yes",1,"ME","USA",0,38,"Yes",1,1,1,"Chocolate",0,0,0,0,27.730771785888,14.97
479,1,"No",1,"ME","USA",1,44,"Yes",1,0,1,"Vanilla",1,1,0,1,36.2878399446272,15.04
480,0,"Yes",1,"ME","USA",1,44,"Yes",0,0,0,"None",1,0,0,0,42.7107584238477,30.66
481,1,"No",0,"NaN","CAN",1,31,"No",1,0,0,"None",0,1,0,0,59.5416016602783,40.26
482,1,"No",1,"NH","USA",1,37,"No",0,1,0,"None",1,1,0,1,31.8114581396771,34.66
483,0,"Yes",1,"MA","USA",1,42,"No",0,0,1,"Vanilla",1,0,1,1,42.2421907240066,13.68
484,1,"No",1,"RI","USA",1,33,"No",1,0,0,"None",1,1,0,1,38.2478282228479,37.59
485,1,"No",1,"ME","USA",0,37,"Yes",0,0,0,"None",1,1,0,1,33.3183351613476,24.62
486,1,"No",1,"NY","USA",1,36,"No",0,0,1,"Chocolate",1,0,0,0,36.4307807700124,36.13
487,0,"Yes",0,"NaN","UK",1,39,"No",1,0,0,"None",1,0,0,1,62.4292814570883,22.75
488,1,"No",1,"ME","USA",1,43,"Yes",0,0,0,"None",1,0,0,0,33.2617252049184,30.57
489,0,"Yes",1,"MA","USA",1,39,"No",1,0,1,"Vanilla",1,1,0,1,42.149286021558,21.3
490,0,"Yes",1,"ME","USA",0,39,"Yes",1,0,0,"None",0,0,0,0,46.239284770161,37.57
491,0,"Yes",1,"RI","USA",0,46,"No",0,0,0,"None",0,0,0,1,26.127850486724,36.18
492,1,"No",1,"ME","USA",0,27,"Yes",0,1,0,"None",1,1,0,1,25.4088381182048,23.08
493,1,"No",1,"ME","USA",0,37,"Yes",0,0,0,"None",0,0,0,1,31.3598471012929,24.46
494,1,"No",1,"ME","USA",1,34,"Yes",1,0,0,"None",1,0,0,0,46.2613071948067,29.1
495,1,"No",0,"NaN","FRA",0,49,"No",1,0,0,"None",0,1,0,0,53.7892669883491,30.61
496,0,"Yes",1,"ME","USA",1,38,"Yes",1,0,0,"None",1,1,1,1,56.5922573511517,27.37
497,1,"No",1,"NH","USA",1,49,"No",1,0,0,"None",0,1,0,1,40.6686647864271,25.26
498,1,"No",0,"NaN","CAN",0,39,"No",1,0,0,"None",1,1,0,0,54.8105301634897,26.96
499,1,"No",1,"VT","USA",0,40,"No",0,0,0,"None",0,0,0,0,41.7880660169279,34.38
500,1,"No",0,"NaN","IND",1,32,"No",1,0,0,"None",1,1,0,0,57.3997998914708,31.47
501,1,"No",1,"ME","USA",1,49,"Yes",0,0,0,"None",0,1,0,0,44.0701515566504,32.35
502,1,"No",1,"NH","USA",0,38,"No",0,0,1,"Chocolate",0,0,0,1,43.2596077311306,23.64
503,1,"No",1,"ME","USA",0,39,"Yes",0,0,1,"Vanilla",0,0,0,1,31.1296756124862,36.17
504,0,"Yes",1,"VT","USA",0,37,"No",1,0,1,"Chocolate",0,0,0,0,39.6906161089172,28.44
